lat,lon,data,anno,localita,area,vittime,vittime_civili,tipo_violenza,attore_a,attore_b,precisione_geo
31.297,34.24344,1993-05-24,1993,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.52935,35.0938,1993-05-28,1993,Hebron town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,1993-05-30,1993,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,1993-06-08,1993,Gaza town,Gaza Strip,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,1
31.34929,34.29336,1993-06-27,1993,Khan Younis refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.78333,35.21667,1993-07-01,1993,Jerusalem city,Jerusalem district,3,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.78333,35.21667,1993-07-01,1993,Jerusalem city,Jerusalem district,1,1,Violenza unilaterale contro civili,Hamas,Civilians,1
31.28537,34.25186,1993-07-08,1993,Rafah refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
33.2075,35.56972,1993-07-25,1993,Kiryat Shmona town,Northern district,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hezbollah,1
31.51667,34.45,1993-08-02,1993,Gaza town,Gaza Strip,1,1,Violenza unilaterale contro civili,PIJ,Civilians,1
32.06528,35.025,1993-08-06,1993,Deir Ballut village,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.50679,35.02772,1993-09-02,1993,Dura village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.34018,34.30627,1993-09-04,1993,Khan Younis governorate,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,3
31.42507,34.3734,1993-09-07,1993,Gaza Strip,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,4
31.28537,34.25186,1993-09-12,1993,Rafah refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
31.51667,34.45,1993-09-12,1993,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.8,34.65,1993-09-12,1993,Ashdod town,Southern district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.42507,34.3734,1993-09-21,1993,Gaza Strip,Gaza Strip,0,0,Violenza unilaterale contro civili,Government of Israel,Civilians,4
32.18333,34.86667,1993-09-22,1993,Ra'anana town,Central district,1,1,Violenza unilaterale contro civili,Hamas,Civilians,2
31.43953,34.40294,1993-10-02,1993,Al-Burayij refugee camp,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.90256,35.19555,1993-10-04,1993,Ramallah town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.51667,34.45,1993-10-05,1993,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.42449,34.42268,1993-10-05,1993,Along the border fence with Gaza (central),n/d,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,5
31.28537,34.25186,1993-10-24,1993,Rafah refugee camp,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.90256,35.19555,1993-10-29,1993,Ramallah town,West Bank,1,1,Violenza unilaterale contro civili,Hamas,Civilians,2
32.0,35.25,1993-11-07,1993,West Bank,West Bank,1,1,Violenza unilaterale contro civili,Hamas,Civilians,4
31.50858,34.95027,1993-11-08,1993,Beit Awwa village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.0,35.25,1993-11-12,1993,West Bank,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,4
31.42507,34.3734,1993-11-22,1993,Gaza Strip,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,4
31.51667,34.45,1993-11-24,1993,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.78333,35.21667,1993-11-26,1993,Jerusalem city,Jerusalem district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,1993-11-28,1993,Khan Younis town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.90514,35.21496,1993-12-01,1993,al-Bireh town,West Bank,2,2,Violenza unilaterale contro civili,Hamas,Civilians,1
32.01667,34.76667,1993-12-03,1993,Holon town,Tel Aviv district,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.933,35.205,1993-12-06,1993,Ramallah and al-Bireh governorate,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,3
31.52935,35.0938,1993-12-06,1993,Hebron town,West Bank,2,2,Violenza unilaterale contro civili,Hamas,Civilians,1
31.28537,34.25186,1993-12-13,1993,Rafah refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
31.28537,34.25186,1993-12-13,1993,Rafah refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,1993-12-13,1993,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.51667,34.45,1993-12-14,1993,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,1993-12-14,1993,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.88896,35.16753,1993-12-22,1993,Beitunia town,West Bank,2,2,Violenza unilaterale contro civili,Hamas,Civilians,1
31.51667,34.45,1993-12-24,1993,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,1994-01-03,1994,Jabaliyah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53491,34.44662,1994-01-03,1994,al-Shati refugee camp,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.78333,35.21667,1994-01-06,1994,Jerusalem city,Jerusalem district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.52935,35.0938,1994-01-14,1994,Hebron town,West Bank,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5582,34.54484,1994-01-14,1994,Erez crossing,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42507,34.3734,1994-02-02,1994,Gaza Strip,Gaza Strip,2,2,Violenza unilaterale contro civili,Hamas,Civilians,4
31.297,34.24344,1994-02-03,1994,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.51667,34.45,1994-02-03,1994,Gaza town,Gaza Strip,2,2,Violenza unilaterale contro civili,Hamas,Civilians,1
31.53639,34.49454,1994-02-05,1994,Jabaliyah refugee camp,Gaza Strip,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,1
31.42507,34.3734,1994-02-10,1994,Gaza Strip,Gaza Strip,1,1,Violenza unilaterale contro civili,PIJ,Civilians,4
31.51667,34.45,1994-02-12,1994,Gaza town,Gaza Strip,1,1,Violenza unilaterale contro civili,Hamas,Civilians,1
31.90256,35.19555,1994-02-13,1994,Ramallah town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.7625,35.26583,1994-02-24,1994,Abu Dis village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5582,34.54484,1994-03-08,1994,Erez crossing,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,1994-03-15,1994,Jabaliyah refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
31.34444,34.30306,1994-03-17,1994,Khan Younis town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.52935,35.0938,1994-03-23,1994,Hebron town,West Bank,5,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,1994-03-27,1994,Gaza town,Gaza Strip,1,1,Violenza unilaterale contro civili,Hamas,Civilians,1
31.53491,34.44662,1994-03-27,1994,al-Shati refugee camp,Gaza Strip,1,1,Violenza unilaterale contro civili,Hamas,Civilians,1
31.53639,34.49454,1994-03-28,1994,Jabaliyah refugee camp,Gaza Strip,6,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.60907,35.2892,1994-04-06,1994,Afula town,Northern district,8,8,Violenza unilaterale contro civili,Hamas,Civilians,1
31.8,34.65,1994-04-07,1994,Ashdod town,Southern district,1,1,Violenza unilaterale contro civili,PIJ,Civilians,2
31.5582,34.54484,1994-04-09,1994,Erez crossing,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.45,34.91667,1994-04-13,1994,Hadera town,Haifa district,5,5,Violenza unilaterale contro civili,Hamas,Civilians,1
31.52935,35.0938,1994-05-17,1994,Hebron town,West Bank,2,2,Violenza unilaterale contro civili,Hamas,Civilians,2
31.52935,35.0938,1994-05-17,1994,Hebron town,West Bank,2,2,Violenza unilaterale contro civili,Hamas,Civilians,1
31.5582,34.54484,1994-05-20,1994,Erez crossing,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.52935,35.0938,1994-05-21,1994,Hebron governorate,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,3
31.51667,34.45,1994-05-28,1994,Gaza town,Gaza Strip,2,2,Violenza unilaterale contro civili,Hamas,Civilians,1
31.85343,35.23337,1994-05-31,1994,Al-Ram village,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.87583,35.21972,1994-07-07,1994,Kafr Aqab village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.52833,35.11861,1994-07-07,1994,Kiryat Arba settlement,West Bank,1,1,Violenza unilaterale contro civili,Hamas,Civilians,1
31.52833,35.11861,1994-07-07,1994,Kiryat Arba settlement,West Bank,1,1,Violenza unilaterale contro civili,Hamas,Civilians,2
32.21992,35.26362,1994-07-11,1994,Nablus town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,1994-07-19,1994,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.78333,35.21667,1994-08-12,1994,Jerusalem city,Jerusalem district,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.37417,34.39944,1994-08-14,1994,Kissufim crossing,Southern district,0,0,Violenza unilaterale contro civili,Hamas,Civilians,2
32.06667,34.78333,1994-08-26,1994,Tel Aviv town,Tel Aviv district,2,2,Violenza unilaterale contro civili,Hamas,Civilians,2
31.30833,34.28806,1994-09-04,1994,Morag settlement,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.35667,34.275,1994-09-25,1994,Neve Dekalim settlement,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.52935,35.0938,1994-09-30,1994,Hebron town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.78333,35.21667,1994-10-10,1994,Jerusalem city,Jerusalem district,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.78333,35.21667,1994-10-10,1994,Jerusalem city,Jerusalem district,1,1,Violenza unilaterale contro civili,Hamas,Civilians,1
31.85167,35.20083,1994-10-14,1994,Bir Nabala village,West Bank,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.06667,34.78333,1994-10-19,1994,Tel Aviv town,Tel Aviv district,22,22,Violenza unilaterale contro civili,Hamas,Civilians,1
31.48219,34.41332,1994-11-11,1994,Netzarim settlement,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.06667,34.78333,1994-11-18,1994,Tel Aviv town,Tel Aviv district,0,0,Violenza unilaterale contro civili,Hamas,Civilians,2
31.48219,34.41332,1994-11-19,1994,Netzarim settlement,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
32.45943,35.30086,1994-11-23,1994,Jenin town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.0,35.25,1994-11-27,1994,West Bank,West Bank,1,1,Violenza unilaterale contro civili,Hamas,Civilians,4
32.60907,35.2892,1994-11-30,1994,Afula town,Northern district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.85714,35.46032,1994-12-22,1994,Jericho town,West Bank,0,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.42507,34.3734,1995-01-01,1995,Gaza Strip,Gaza Strip,1,1,Violenza unilaterale contro civili,Hamas,Civilians,4
31.5353,34.53579,1995-01-02,1995,Beit Hanoun town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,2
31.86917,35.06694,1995-01-04,1995,Beit Liqya town,West Bank,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,2
31.93333,34.86667,1995-01-22,1995,Netanya town,Central district,23,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.52935,35.0938,1995-03-19,1995,Hebron town,West Bank,2,2,Violenza unilaterale contro civili,Hamas,Civilians,1
32.96583,35.49833,1995-03-31,1995,Safed town,Northern district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hezbollah,1
31.42449,34.42268,1995-04-09,1995,Along the border fence with Gaza (central),n/d,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,5
31.40139,34.36,1995-04-09,1995,Kfar Darom settlement,Gaza Strip,9,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.40139,34.36,1995-04-09,1995,Kfar Darom settlement,Gaza Strip,6,6,Violenza unilaterale contro civili,PIJ,Civilians,1
31.52935,35.0938,1995-04-16,1995,Hebron town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.31037,35.02863,1995-04-27,1995,Tulkarm town,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,2
31.52935,35.0938,1995-06-02,1995,Hebron town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,1995-06-14,1995,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,2
31.53491,34.44662,1995-06-22,1995,al-Shati refugee camp,Gaza Strip,0,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.83333,35.33333,1995-06-23,1995,Northern district,Northern district,1,1,Violenza unilaterale contro civili,Hezbollah,Civilians,4
31.297,34.24344,1995-06-25,1995,Rafah governorate,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,3
31.52935,35.0938,1995-06-29,1995,Hebron town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.08333,34.81667,1995-07-24,1995,Ramat Gan town,Tel Aviv district,6,6,Violenza unilaterale contro civili,Hamas,Civilians,1
31.78333,35.21667,1995-08-21,1995,Jerusalem city,Jerusalem district,4,4,Violenza unilaterale contro civili,Hamas,Civilians,1
31.52935,35.0938,1995-08-25,1995,Hebron town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.37417,34.39944,1995-11-02,1995,Kissufim crossing,Southern district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.82111,34.86306,1995-11-02,1995,Netzer Hasani settlement,Central district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.51993,34.97267,1995-11-28,1995,Deir Samet village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.52935,35.0938,1995-12-14,1995,Hebron town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,1996-01-05,1996,Jabaliyah refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.45943,35.30086,1996-01-19,1996,Jenin town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
32.45943,35.30086,1996-01-30,1996,Jenin town,West Bank,0,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53491,34.44662,1996-02-10,1996,al-Shati refugee camp,Gaza Strip,0,0,Violenza unilaterale contro civili,Hamas,Civilians,1
31.66667,34.56667,1996-02-25,1996,Ashkelon town,Southern district,1,1,Violenza unilaterale contro civili,Hamas,Civilians,2
31.78333,35.21667,1996-02-25,1996,Jerusalem city,Jerusalem district,24,24,Violenza unilaterale contro civili,Hamas,Civilians,1
31.78333,35.21667,1996-03-03,1996,Jerusalem city,Jerusalem district,19,19,Violenza unilaterale contro civili,Hamas,Civilians,1
32.06667,34.78333,1996-03-04,1996,Tel Aviv town,Tel Aviv district,13,13,Violenza unilaterale contro civili,PIJ,Civilians,1
32.06667,34.78333,1996-03-04,1996,Tel Aviv town,Tel Aviv district,0,0,Violenza unilaterale contro civili,Hamas,Civilians,1
33.19583,35.54444,1996-03-05,1996,Manara settlement,Northern district,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hezbollah,2
31.42507,34.3734,1996-09-01,1996,Gaza Strip,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,4
31.90256,35.19555,1996-09-25,1996,Ramallah town,West Bank,5,1,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,1
31.40139,34.36,1996-09-26,1996,Kfar Darom settlement,Gaza Strip,9,7,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,2
31.5,34.75,1996-09-26,1996,Israel,n/d,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,6
31.42507,34.3734,1996-09-26,1996,Gaza Strip,Gaza Strip,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,4
31.42507,34.3734,1996-09-26,1996,Gaza Strip,Gaza Strip,13,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,4
32.0,35.25,1996-09-26,1996,West Bank,West Bank,13,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,4
32.21992,35.26362,1996-09-26,1996,Nablus town,West Bank,6,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,1
31.90256,35.19555,1996-09-26,1996,Ramallah town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,1
31.297,34.24344,1996-09-26,1996,Rafah town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,1
31.48219,34.41332,1996-09-26,1996,Netzarim settlement,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,2
32.31037,35.02863,1996-09-27,1996,Tulkarm town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,1
31.297,34.24344,1996-09-27,1996,Rafah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,1
31.42507,34.3734,1996-09-27,1996,Gaza Strip,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,4
32.40955,35.28088,1996-11-16,1996,Qabatiya town,West Bank,0,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.0,35.25,1997-01-01,1997,West Bank,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
32.06667,34.78333,1997-03-21,1997,Tel Aviv town,Tel Aviv district,3,3,Violenza unilaterale contro civili,Hamas,Civilians,1
31.40139,34.36,1997-04-01,1997,Kfar Darom settlement,Gaza Strip,0,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.78333,35.21667,1997-07-30,1997,Jerusalem city,Jerusalem district,16,16,Violenza unilaterale contro civili,Hamas,Civilians,1
31.78333,35.21667,1997-09-04,1997,Jerusalem city,Jerusalem district,5,5,Violenza unilaterale contro civili,Hamas,Civilians,1
31.78333,35.21667,1998-02-01,1998,Jerusalem city,Jerusalem district,1,1,Violenza unilaterale contro civili,Hamas,Civilians,1
